Id,SalePrice
2861,135629.71698113208
2862,197288.4
2863,139710.0
2864,275778.125
2865,109407.14285714286
2866,137500.0
2867,82550.0
2868,174263.34146341463
2869,126875.13235294117
2870,165152.85714285713
2871,145535.58620689655
2872,77213.63636363637
2873,126875.13235294117
2874,126875.13235294117
2875,127483.33333333333
2876,119450.0
2877,160812.5
2878,219500.0
2879,145535.58620689655
2880,126875.13235294117
2881,129382.18181818182
2882,145535.58620689655
2883,169425.0
2884,184115.0
2885,157488.88888888888
2886,145535.58620689655
2887,110611.42307692308
2888,123333.33333333333
2889,77213.63636363637
2890,82550.0
2891,129382.18181818182
2892,35105.5
2893,126875.13235294117
2894,77213.63636363637
2895,290000.0
2896,279444.44444444444
2897,200481.81818181818
2898,174263.34146341463
2899,251472.08571428573
2900,148413.56896551725
2901,157488.88888888888
2902,174263.34146341463
2903,392310.25
2904,328248.63636363635
2905,190000.0
2906,197288.4
2907,145535.58620689655
2908,139710.0
2909,126875.13235294117
2910,82550.0
2911,82550.0
2912,145535.58620689655
2913,82550.0
2914,82550.0
2915,82550.0
2916,82550.0
2917,148413.56896551725
2918,116264.85
2919,221956.11111111112
